Developer,Latitude,Longitude,Place Name,Address
Dip Slit,50.9577638,7.0395846,D.I.P. Concept GmbH,"Schlagbaumsweg 168, 51067 Köln, Deutschland"
Code Mystics,49.2833984,-123.117535,Code Mystics,"701 W Georgia St #1500, Vancouver, BC V7Y 1C6, Kanada"
Polychrome,49.8309258,18.1815091,POLYCHROME,"Opavská 1110/31, 708 00 Ostrava 8, Tschechien"
Celsius Game Studios,48.8593234,2.3453732,Celsius online,"63 Rue de Rivoli, 75001 Paris, Frankreich"
Hi Corporation,35.6762,139.6503,Hi Corporation,"""Headquarters: Zentrale: Tokio, Japan"""
Supersonic,51.1625338,6.4268699,supersonic,"Bolksbuscherstraße 76, 41239 Mönchengladbach, Deutschland"
Caravel Games,8.975269899999999,38.8892469,Caravel Game Zone,"8°58'31.2""N 38°53'21.2""E addis ababa, 1000, Äthiopien"
Reginald Shoe,45.4712304,-75.5251512,Chaussures Regional Shoes,"2589 St Joseph Blvd, Orléans, ON K1C 1G4, Kanada"
Awesome Entertainment,51.0164165,6.9076927,Alex Awesome - Hochzeit DJ Köln Event DJ NRW,"Forsythienweg 10, 50769 Köln, Deutschland"
Super Id,50.9726935,6.9779882,Kaufland Köln-Niehl,"Boltensternstraße 104-112, 50735 Köln, Deutschland"
Big Daddio,51.4938192,-0.0981413,Daddy O Suya Spot,"Castle Square, 40 Elephant Rd, London SE17 1EU, Vereinigtes Königreich"
JTB West,50.7365594,7.117062,Junges Theater Bonn,"Hermannstraße 50, 53225 Bonn, Deutschland"
Elements,50.945868,6.9048443,ELEMENTS Köln,"Widdersdorfer Str. 184, 50825 Köln, Deutschland"
Ninja Fever,51.8296465,6.71082,First Ninja League,"Butenpaß 13, 46414 Rhede, Deutschland"
Newrosoft,51.1692219,7.014642800000001,NRWsoft - Webagentur für Komplexes & eCommerce Webentwicklung,"Siemensstraße 7, 42697 Solingen, Deutschland"
MuleTrain Industries,41.547199,-85.0985479,Mule Train Inc,"6640 S 600 W, Hudson, IN 46747, Vereinigte Staaten"
American Video Entertaiment,50.8801114,7.0900127,A-SRC Entertainment,"Auf dem Knöpp 44, 51145 Köln, Deutschland"
Simply Silly Software,50.9773728,6.897471299999999,simplyway Internetagentur Köln,"Köhlstraße 14, 50827 Köln, Deutschland"
"""Synergistic Software, Inc.""",33.7214145,-85.0166122,Synergistic Software,"251 Villa Rosa Rd, Temple, GA 30179, Vereinigte Staaten"
NeoPle,51.6887452,5.2994088,Neople,"Walpoort 10, 5211 DK 's-Hertogenbosch, Niederlande"
Random House,40.7505,-73.9934,Random House,"""Headquarters: Zentrale: New York City, New York, USA"""
Heuristic Park,20.00063,73.7736871,Heuristic Technopark,"Office No 3, 2nd Floor, Liberty Point, Sharanpur Rd, near Racca Colony, opposite to Union Bank of India, Racca Colony, Jejurkar Wadi, Sharanpur, Nashik, Maharashtra 422002, Indien"
Global A,50.9464729,6.9453217,"Global Finanzierung,Reiseagentur und Außenhandel GmbH","Hansaring 25- 27, 50670 Köln, Deutschland"
FTL Games,32.7157,-117.1611,FTL Games,"""Headquarters: Zentrale: San Diego, Kalifornien, USA (ehemaliges Studio)"""
laurent goethals,50.6103593,3.0604477,Goethals Laurent Michel,"140 Rue du Faubourg d'Arras, 59000 Lille, Frankreich"
Funavision,49.522214,8.4915474,VisionFun GbR Mannheim,"Speckweg 69, 68305 Mannheim, Deutschland"
Mo,50.8768367,6.816946799999999,Mr. Mo Autohandel,"Wendelinusstraße 122a, 50354 Hürth, Deutschland"
Orion Games,50.9482424,6.9513592,Underdog Recordstore,"Ritterstraße 52, 50668 Köln, Deutschland"
HUCAST.net/KonTechs Ltd.,51.5272385,-0.0886732,Kontechs Limited,"124 City Rd, London EC1V 2NX, Vereinigtes Königreich"
][ Games,50.982799,6.9930217,MiSu Games,"Nathan-Kahn-Straße 13b, 51061 Köln, Deutschland"
Hertz,50.9793988,6.9203993,Hertz Autovermietung Köln,"Robert-Perthel-Straße 14-16, 50739 Köln, Deutschland"
Streum On Studio,48.8364172,2.4826474,Streum On Studio,"1 Av. de Lattre de Tassigny, 94130 Nogent-sur-Marne, Frankreich"
Cyclone Zero,50.9662206,6.958448,CES Cyclone Energy Systems GmbH,"Niehler Str. 141, 50733 Köln, Deutschland"
Telenet Japan,35.6762,139.6503,Telenet Japan,"""Headquarters: Zentrale: Tokio, Japan (ehemaliges Studio)"""
PC-SIG,51.1957102,6.8277551,CSG - Computer Supplies Group,"Kuseler Weg 34, 40229 Düsseldorf, Deutschland"
TopWare Interactive Poland,50.0647,19.945,TopWare Interactive Poland,"""Headquarters: Zentrale: Krakau, Polen"""
TopWare,48.9942188,8.4829694,TopWare Interactive - AC Enterprises e.K.,"Rittnertstraße 36, 76227 Karlsruhe, Deutschland"
AV Artisan,49.9270072,-97.195849,Artisan Audio Visual,"360 Keewatin St Unit 42, Winnipeg, MB R2X 2Y3, Kanada"
cleaversoft,39.9526,-75.1652,cleaversoft,"""Headquarters: Zentrale: Philadelphia, Pennsylvania, USA"""
Interstel,50.96643450000001,6.952022800000001,Interstellar,"Schillstraße 13, 50733 Köln, Deutschland"
Rainbow Arts,50.428213,7.4579836,"Rainbow E-Zigaretten Fachgeschäft - Mode, Piercingstudio","Engerser Str. 25, 56564 Neuwied, Deutschland"
FluffyLogic,51.6953731,-2.3813072,Fluffylogic UK Limited,"23 Orchard Leaze, Dursley GL11 6HY, Vereinigtes Königreich"
Fujitsu,35.6762,139.6503,Fujitsu,"""Headquarters: Zentrale: Tokio, Japan"""
MADia Entertainment,55.7558,37.6176,MADia Entertainment,"""Headquarters: Zentrale: Moskau, Russland"""
Binary Zoo,50.9597901,6.9739506,Kölner Zoo,"Riehler Str. 173, 50735 Köln, Deutschland"
"""Emotion, Inc.""",44.0579766,-123.1570046,"E-Motion, Inc.","3720 W 1st Ave, Eugene, OR 97402, Vereinigte Staaten"
theHans,40.9802606,-74.11486409999999,The Hans,"190 Franklin Ave A, Ridgewood, NJ 07450, Vereinigte Staaten"
Martech,51.2277615,6.790078299999999,DIU MarTech Solutions GmbH - Düsseldorf,"Oststraße 10, 40211 Düsseldorf, Deutschland"
Mobigame SARL,48.8523381,2.3861979,Mobigame S.A.R.L,"25 Rue Titon, 75011 Paris, Frankreich"
FuzzyEyes,35.0128923,135.7687083,Fuzzyeyes japan office,"375 Ichinofunairicho, Nakagyo Ward, Kyoto, 604-0924, Japan"
CTA,51.33757809999999,7.0582372,CTA Dichtungen,"Langenberger Str. 77, 42551 Velbert, Deutschland"
Pallas,50.9560632,7.115227699999999,Pallas,"Peter-Bürling-Passage 4, 51427 Bergisch Gladbach, Deutschland"
Keynet,51.2569813,6.8020857,Keynet Transport & Logistik GmbH,"Vogelsanger Weg 39, 40470 Düsseldorf, Deutschland"
KBMJ,35.6762,139.6503,KBMJ,"""Headquarters: Zentrale: Tokio, Japan"""
"""Zeta Multimedia, S.A.""",44.4910358,11.2542798,Zetamedia S.R.L.,"Via M. Margotti, 40033 Casalecchio di Reno BO, Italien"
Slang,38.7230584,-9.1509109,Slang,"R. Mouzinho da Silveira 29B, 1250-302 Lisboa, Portugal"
Mobirate,54.3358819,48.3961659,Mobirate,"Severnaya Ulitsa, 20, Ulyanovsk, Ulyanovsk Oblast, Russland, 432071"
Tafter,54.1708333,20.0933333,Tauty,"Tauty, Polen"
8bit Games,26.4864276,-81.7895781,8-Bit Hall of Fame,"9903 Gulf Coast Main St G-135, Fort Myers, FL 33913, Vereinigte Staaten"
Boosted Games,55.3944311,11.3370346,Boosted Gaming,"Kongstedvej 2d, 4200 Slagelse, Dänemark"
Taito Corporation,34.70468930000001,135.5783163,Taito Corporation,"6-chōme-3 Morokuchi, Tsurumi Ward, Osaka, 538-0051, Japan"
Simage,50.9441379,4.565838600000001,Simage,"Haachtsesteenweg 378, 1910 Kampenhout, Belgien"
Ascon,50.9399688,6.9339213,ASCON Assekuranz Consult GmbH,"Antwerpener Str. 55, 50672 Köln, Deutschland"
Frozen North,50.98566,6.946071000000001,REWE Center,"Neusser Str. 665, 50737 Köln, Deutschland"
Laberinto,50.78071689999999,6.0797192,LABERINTO - Argentinisches Steak House,"Pontstraße 156/158, 52062 Aachen, Deutschland"
Frontier Developments Inc.,51.8636296,-0.2217524,Frontiers Developments Ltd,"2 Nup End Industrial Estate, Nup End, Old Knebworth, Codicote, Knebworth SG3 6QJ, Vereinigtes Königreich"
"""Gunnar Games, Inc.""",25.70395,-80.28570549999999,Gunnar Games,"7210 SW 57th Ave #210, South Miami, FL 33143, Vereinigte Staaten"
Chair Entertainment,40.2338,-111.6585,Chair Entertainment,"""Headquarters: Zentrale: Provo, Utah, USA"""
Avaria,51.2292511,3.2326291,Dakwerken Avaria bvba,"Cornelis Everaartstraat 11, 8000 Brugge, Belgien"
Luasan Soft,47.0648377,7.581925699999999,Inasoft GmbH - Softwaredienstleistungen - Steuerungstechnik - Robotik - SQL4Automation,"Bahnhofstrasse 6, 3421 Lyssach, Schweiz"
NAC Geographic Products Inc.,41.0809013,-81.5188318,NAC Products,"159 S Main St suite 425, Akron, OH 44308, Vereinigte Staaten"
Tesseraction Games,17.4746211,78.38392510000001,Tesseract Esports LLP,"Level 2 & 3, Indu Fortune Project Office, 13th Phase Rd, Kukatpally Housing Board Colony, Hyderabad, Telangana 500085, Indien"
Pangea Software,30.2672,-97.7431,Pangea Software,"""Headquarters: Zentrale: Austin, Texas, USA"""
Microforum Ltd,43.651,-79.347,Microforum Ltd,"""Headquarters: Zentrale: Toronto, Kanada"""
CGE Services,-9.3907423,-40.5236473,CGE-SERVICE,"R. Dep. Cunha Bueno, 13 - Palhinhas, Petrolina - PE, 56308-370, Brasilien"
Eyehook,49.64779,8.62683,Hookeye,"Dieselstraße 9, 64646 Heppenheim (Bergstraße), Deutschland"
Kongregate,37.794644,-122.4011439,Kongregate,"450 Sansome St #12, San Francisco, CA 94111, Vereinigte Staaten"
see games,50.9356369,6.950704399999999,Games Workshop,"Cäcilienstraße 42-44, 50667 Köln, Deutschland"
Gipnetix Games,50.9979835,7.2081085,Goblin Games,"Obersteinbach 5, 51429 Bergisch Gladbach, Deutschland"
Ambrosia,50.8195077,6.8930612,Weinhandel Ambrosia,"Römerstraße 1, 50321 Brühl, Deutschland"
V7 Entertainment Inc.,10.1885143,76.391285,V7 ENTERTAINMENTS Pvt Ltd,"1st FloorPajikarans 223, Church Street, East Church Rd, East Nagar, Kavaraparmbu, Angamaly, Kerala 683572, Indien"
Intelliplay,50.928967,7.2865127,intelli IT UG (haftungsbeschränkt),"Fischerstraße 13, 51491 Overath, Deutschland"
"""Sunset Entertainment, Inc.""",48.5298618,15.9206723,Sunset Entertainment,"Horner Str. 56, 3710 Ziersdorf, Österreich"
Ringler Studios,47.2783058,11.4242708,Stefan Ringler Fotografie,"Haller Str. 119a Filmbase, 6020 Innsbruck, Österreich"
Blossomsoft,12.863944,77.60328899999999,Blossom Software Services,"165, Tejaswini Nagar Phase 1, Hulimavu, Bengaluru, Karnataka 560076, Indien"
JAM,50.94986040000001,7.1121797,Jam´s Restaurant,"Lustheide 44, 51427 Bergisch Gladbach, Deutschland"
Rudolf Kremers & Alex May,50.9784347,6.882378099999999,E & M Kremer GmbH | Kremer Racing,"Von-Hünefeld-Straße 11, 50829 Köln, Deutschland"
Third Wave,50.9682743,7.0148765,VAN DYCK Rösterei,"Schanzenstraße 36/Gebäude 31b, 51063 Köln, Deutschland"
ACME Interactive,48.9998681,8.367047099999999,ACME Portable Computer GmbH,"Benzstraße 15, 76185 Karlsruhe, Deutschland"
a.k.a Studios,51.5249174,-0.1015978,STUDIO AKA™,"56 Compton St, London EC1V 0ET, Vereinigtes Königreich"
Silver Style Entertainment,50.9357552,6.8368011,Silverstreet Marketing,"Ostlandstraße, 50858 Köln, Deutschland"
Zaratustra Productions,50.9291785,6.9359913,Zarathustra,"Dasselstraße 4, 50674 Köln, Deutschland"
Omega,50.9420145,6.957275,Time Square,"Bahnhofsvorpl. 1, 50667 Köln, Deutschland"
TrueThought,-1.9440727,30.0618851,True Thought Enterprise,"3346+9QC N/A, Kigali, Ruanda"
Centauri Production,50.0755,14.4378,Centauri Production,"""Headquarters: Zentrale: Prag, Tschechien"""
CP Decision Limited,51.5011139,-0.0205665,CP Consultancy Solutions Ltd,"16 Admirals Way, London E14 9XL, Vereinigtes Königreich"
Two Desperados,44.8276355,20.4720525,Two Desperados,"Artklasa, Dunavski kej 48, Beograd 11000, Serbien"
In Utero,51.2260079,4.4086342,In Utero,"Hessenstraatje 1L, 2000 Antwerpen, Belgien"
DK Alpla,50.9206417,6.1816694,ALPLA,"Thomas-Edison-Straße 12, 52499 Baesweiler, Deutschland"
Parallax Arts Studio,37.4052797,-121.897164,PARALLAX 2.0,"1819 Houret Ct, Milpitas, CA 95035, Vereinigte Staaten"
Steambot Studios,47.39152929999999,-122.0453692,STEAMboat Studio,"23330 Maple Valley Black Diamond Rd SE Suite D, Maple Valley, WA 98038, Vereinigte Staaten"
Kwan,51.20645,6.7665545,Sportschule Yong-Ho Kwan,"Suitbertusstraße 16, 40223 Düsseldorf, Deutschland"
buddrick,48.9607294,9.2037426,Walter Buddrick,"Badbrunnenstraße 8, 74385 Pleidelsheim, Deutschland"
LSP Games,50.7434601,7.1002923,LSP Sporternährung GmbH Mega Store,"Römerstraße 45-47, 53111 Bonn, Deutschland"
Creative Carnage,50.95769079999999,6.8765187,CREAVE - Film Agency,"Vogelsanger Str. 486a, 50829 Köln, Deutschland"
United Developers,39.0381737,-77.0520811,United Developers,"2446 Reedie Dr Suite 6, Silver Spring, MD 20902, Vereinigte Staaten"
Von Chrono,50.9191486,6.955429,Chronoto,"Rolandstraße 83, 50677 Köln, Deutschland"
Mad Ninja Skillz,50.9659728,7.0131595,Stuntwerk Köln,"Schanzenstraße 6-20, 51063 Köln, Deutschland"
American Video Entertainment,37.3382,-121.8863,American Video Entertainment,"""Headquarters: Zentrale: San Jose, Kalifornien, USA (ehemaliges Unternehmen)"""
Digital Image Design,54.0479,-2.8018,Digital Image Design,"""Headquarters: Zentrale: Lancaster, Vereinigtes Königreich (ehemaliges Studio)"""
TimeGate Studios / Monolith Productions,51.5243816,-0.1063135,Meantime Studio,"309, Clerkenwell Workshops, London EC1R 0AT, Vereinigtes Königreich"
Teque Interactive,51.45855210000001,-0.1138145,Teque,"Studio 72, The Link, 49 Effra Rd, London SW2 1BZ, Vereinigtes Königreich"
Varie,35.6762,139.6503,Varie,"""Headquarters: Zentrale: Tokio, Japan (ehemaliges Studio)"""
Parkstar Software,48.1804056,11.5860124,Parkster GmbH,"Leopoldstraße 240, 80807 München, Deutschland"
Nexeon Technologies,29.4765828,-95.4128359,Nexeon Technologies,"4002 Chance Ln, Rosharon, TX 77583, Vereinigte Staaten"
Good-feel Co. Ltd.,13.8451429,100.5479972,"กู๊ดฟีลลิ่ง Good feeling Co., Ltd.","816 2 Thetsaban Rangsan Nuea Rd, Lat Yao, Chatuchak, Bangkok 10900, Thailand"
Moonshot Games,40.046123,-86.013245,Moonshot Games,"50 N 9th St, Noblesville, IN 46060, Vereinigte Staaten"
YummyYummyTummy,34.1808,-118.309,YummyYummyTummy,"""Headquarters: Zentrale: Burbank, Kalifornien, USA"""
Home Data,35.6762,139.6503,Home Data,"""Headquarters: Zentrale: Tokio, Japan"""
Ingram Entertainment,45.4076745,-122.5347341,Ingram Entertainment Inc,"12600 SE Hwy 212 B, Clackamas, OR 97015, Vereinigte Staaten"
"""Imagineering, Inc.""",42.0076779,-87.9436832,"Imagineering, Inc","2425 Touhy Ave, Elk Grove Village, IL 60007, Vereinigte Staaten"
Ludia,45.5018405,-73.556189,Ludia Inc.,"410 Rue Saint-Nicolas #400, Montréal, QC H2Y 2P5, Kanada"
Visual Imagination Software,50.9220092,6.8147519,Visual Imagination Software,"Minzestraße 18, 50226 Frechen, Deutschland"
Ars System Works,35.4437,139.638,Ars System Works,"""Headquarters: Zentrale: Yokohama, Japan"""
Zoom,35.6762,139.6503,Zoom,"""Headquarters: Zentrale: Tokio, Japan"""
Kritzelkratz,49.7992928,9.9103019,KRITZELKRATZ 3000 GmbH,"Dieselstraße 2-6, 97082 Würzburg, Deutschland"
Hammer Labs,51.5594295,-0.0867474,Hammer Lab,"Studio 6, 231 Stoke Newington Church St, London N16 9HP, Vereinigtes Königreich"
Software 2000,48.0021811,11.1787898,Software 2000 / Fanseite über die Spiele der Firma Software 2000,"Goethestraße 9, 82211 Herrsching am Ammersee, Deutschland"
NG:DEV.TEAM,52.3758971,9.7220337,NGDevTeam,"Gerberstraße 16, 30169 Hannover, Deutschland"
Titan Studios,51.5221138,-0.279094,Titan Studios,"44 Kendal Ave, London W3 0XA, Vereinigtes Königreich"
CyanideGames,47.7907973,-117.3542002,Cyan Inc,"14617 N Newport Hwy, Mead, WA 99021, Vereinigte Staaten"
Kinesoft,33.5314141,-7.6476559,KineSoft,"2ème étage، Rond-point Al Moustakbal, Angle Bd Aboubaker el Khadiri et Bd El Qods, Résidence Nada, Appt n 5, Casablanca, Marokko"
Takara / Aspect Co.,35.6762,139.6503,Takara / Aspect Co.,"""Headquarters: Zentrale: Tokio, Japan"""
Sega Enterprises,51.4913476,-0.2903331,SEGA Europe,"27 Great West Rd, Brentford TW8 9BW, Vereinigtes Königreich"
Red Redemption,40.4769428,-111.9751774,Redemption Bar & Grill,"3517 W Maradona Dr, Herriman, UT 84065, Vereinigte Staaten"
WildStudios,50.9302214,6.945221000000001,wildocean studio,"Weyerstraße 29-31, 50676 Köln, Deutschland"
Max Entertainment,35.6762,139.6503,Max Entertainment,"""Headquarters: Zentrale: Tokio, Japan"""
Sprout Games,50.9726935,6.9779882,Kaufland Köln-Niehl,"Boltensternstraße 104-112, 50735 Köln, Deutschland"
Gastronaut Studios,47.6062,-122.3321,Gastronaut Studios,"""Headquarters: Zentrale: Seattle, Washington, USA"""
Anti,50.9528823,6.968961699999999,Anti-Falten serum von Jouvessence,"Worringer Str. 30, 50668 Köln, Deutschland"
Green Lava Studios,9.9281,-84.0907,Green Lava Studios,"""Headquarters: Zentrale: San José, Costa Rica"""
dtp - young entertainment,49.64646,8.457609999999999,Young Dimension Eventtechnik,"Schubertstraße 6, 68642 Bürstadt, Deutschland"
ICS,51.1737505,6.5865977,ICS International Courier Service GmbH,"Glehner Heide 6, 41352 Korschenbroich, Deutschland"
Ichikawa,35.7135721,139.9279808,Ichikawa,"Ichikawa, Präfektur Chiba, Japan"
EA mobile,50.92687610000001,6.9661991,Electronic Arts GmbH,"Im Zollhafen 15-17, 50678 Köln, Deutschland"
Bright Future,50.9151774,6.9705534,Bright Future Studio GmbH,"Gustav-Heinemann-Ufer 56, 50968 Köln, Deutschland"
Extended Play Productions,50.8315916,-0.1386645,Extended Play Productions,"New England St, Brighton and Hove, Brighton BN1 4GH, Vereinigtes Königreich"
Russell,51.0898894,6.8849315,Kinderarztpraxis Dr. Kerstin Russell,"Frohnstraße 23, 40789 Monheim am Rhein, Deutschland"
Divide By Zero Software,50.0847057,8.2232526,Division by Zero Software Engineering & Consulting GmbH,"Eckernfördestraße 15, 65195 Wiesbaden, Deutschland"
DennisMac,39.8361176,-86.1495785,"Dennis Mac Greene, Ph.D., HSPP","4401 Central Ave, Indianapolis, IN 46205, Vereinigte Staaten"
G-Collections,50.93594969999999,6.949363900000001,DANIELS Men,"Neumarkt 1C, 50667 Köln, Deutschland"
Athletic Design AB,59.3293,18.0686,Athletic Design AB,"""Headquarters: Zentrale: Stockholm, Schweden"""
Sophia,50.91396930000001,6.926056699999999,Sophias Restaurant,"Luxemburger Str. 289, 50939 Köln, Deutschland"
Begat,40.49572089999999,72.03370869999999,Begat,"F2WM+7FP, Kuva, Fergana Region, Usbekistan"
Daiki,40.362064,18.176708,Daiki Japanese Restaurant Lecce | Ristorante | Take-Away | Delivery - Cucina Giapponese Gestione Italiana,"Via di Pettorano, 25, 73100 Lecce LE, Italien"
Stephen M Bennett,34.9830193,-80.5493231,Bennett Stephen M,"314 N Hayne St, Monroe, NC 28112, Vereinigte Staaten"
Mythicon,40.6134772,22.9649239,Mythicon workshop,"Theagenous Charisi 103, Thessaloniki 544 53, Griechenland"
NMK,18.993073,75.7553672,NMK,"Patrakar Bhavan, New Bhaji Mandi,, Near Sanskar Vidyalaya, Beed, Beed, Maharashtra 431122, Indien"
Yullaby Games,53.5431434,9.9888406,YULLBE WUNDERLAND (VR Experience),"Am Sandtorkai 33/Block L, 20457 Hamburg, Deutschland"
exDream,52.3884177,9.7190892,exDream GmbH,"Schaufelder Str. 11-14, 30167 Hannover, Deutschland"
Red Cerberus,-23.6198382,-46.6996733,Red Cerberus Brazil,"Av. das Nações Unidas, 13797 - Vila Gertrudes, São Paulo - SP, 04794-000, Brasilien"
Continental Games,51.8181649,5.0925394,Continental Highland Games,"Burgemeester Posweg 43, 5306 GB Brakel, Niederlande"
Farbs McFarbs,53.1320117,7.734904399999999,MC Farbtechnik GmbH,"Oldenburger Str. 48, 26676 Barßel, Deutschland"
LDW,37.7749,-122.4194,LDW,"""Headquarters: Zentrale: San Francisco, Kalifornien, USA"""
errcw,50.9270477,6.923984,Regionales Rechenzentrum der Universität zu Köln,"Weyertal 121, 50931 Köln, Deutschland"
Fritz,51.0329898,6.988076,JEANS FRITZ,"Rathaus Galerie, Friedrich-Ebert-Platz 2, 51373 Leverkusen, Deutschland"
Blue Door Productions,53.732743,-0.3634559,Blue Door Productions,"Unit 101, louis pearlman centre, 94 Goulton St, Hull HU3 4DL, Vereinigtes Königreich"
Mindware,45.5558097,12.2321406,mind@ware Srl,"Via Niccolò Machiavelli, 33, 31021 Mogliano Veneto TV, Italien"
DB Soft,40.4203284,-3.6783484,DB Soft,"6º A, Calle del Dr. Castelo, 10, Retiro, 28009 Madrid, Spanien"
Talryyn,59.43696079999999,24.7535747,Tallinn,"Tallinn, Estland"
Koto,48.2629623,11.470027,KOTO Asiatisches Restaurant,"Fraunhoferstraße 1, 85221 Dachau, Deutschland"
Aqua Systems,47.2892191,8.8563099,Aquasystems GmbH,"Im Tobel, 8340 Hadlikon, Schweiz"
Goodbye Galaxy Games,51.9121611,4.5395661,Galaxy Game Studio,"Rivium Quadrant 2, 2909 LC Capelle aan den IJssel, Niederlande"
Proper Games,56.462,-2.9707,Proper Games,"""Headquarters: Zentrale: Dundee, Schottland, Vereinigtes Königreich"""
Blendo Studios,51.5677811,-0.2290693,Blend Studios,"China House, Unit 02/03 LG, 401 Edgware Rd, London NW2 6GY, Vereinigtes Königreich"
Winter Wolves Game Studio,50.9452838,6.984420099999999,Goodwolf Studio,"Deutz-Mülheimer Str. 30, 50679 Köln, Deutschland"
SO SO DEV Games,50.9347483,6.9563346,Spieldurst,"Hohe Str. 22, 50667 Köln, Deutschland"
EXP,50.9478666,6.955792799999999,Random EXP,"Weidengasse 18, 50668 Köln, Deutschland"
